Id,SalePrice
1576,204522.13998255617
1577,201651.2869864935
1578,143989.7605149308
1579,141731.2823388737
1580,192581.63724515628
1581,134122.12337691264
1582,124765.52396815013
1583,343747.44951938617
1584,241344.87378681122
1585,139875.6504168591
1586,77860.72947354495
1587,122766.76975784154
1588,144478.38834104876
1589,103609.10018938422
1590,139807.3535931484
1591,103817.41490185843
1592,128144.37430059485
1593,104608.2398699309
1594,163367.91657326938
1595,134775.08531184174
1596,228193.60732087455
1597,172748.63621255796
1598,190236.19180634338
1599,171562.54621050676
1600,183713.7811961453
1601,58606.03561247218
1602,118382.59942480472
1603,100910.77068509375
1604,262380.1404002886
1605,255074.43341839412
1606,164136.04934309924
1607,198579.11771610388
1608,211091.6392456558
1609,195384.03588999846
1610,162319.34758964018
1611,153491.79365111137
1612,183256.80276513757
1613,172435.11161134925
1614,120969.77808554072
1615,82766.42757722209
1616,82766.42757722209
1617,84903.15404616896
1618,125410.74014607783
1619,134846.94558850577
1620,195359.34257628364
1621,145883.08786233363
1622,133781.75344287106
1623,270217.18406495766
1624,199118.06104553
1625,116540.1316093995
1626,171460.6915175531
1627,181521.15009371802
1628,264151.6379097955
1629,175577.11642416712
1630,308742.71112252487
1631,231088.429210504
1632,266873.4837941333
1633,167132.92302825788
1634,180473.77817638512
1635,176832.94899056785
1636,166417.57626902248
1637,166087.17871306566
1638,211809.78474200974
1639,183975.90128962704
1640,267386.7999822175
1641,186425.54936271065
1642,220897.00370125062
1643,238653.57017330552
1644,223030.521365998
1645,170022.59345126298
1646,147308.7485574575
1647,164216.00863234347
1648,148517.38473930425
1649,135109.8666858441
1650,117536.97037120273
1651,121445.32001564861
1652,93371.62206288798
1653,96491.39053325994
1654,165301.5969236289
1655,150265.37489305838
1656,159169.2260509909
1657,163721.23038099296
1658,157998.8909215169
1659,131279.51463509325
1660,144531.0921191354
1661,439517.57383127545
1662,400330.77274794923
1663,386213.6506914884
1664,445047.7996622176
1665,348286.20421143173
1666,252467.5487493325
1667,322373.0957322679
1668,345691.8709785814
1669,279117.7758686234
1670,333208.36671225575
1671,243052.18387990774
1672,448710.6629684126
1673,313319.4981287831
1674,252206.18832790822
1675,184648.79398070558
1676,185594.90852110492
1677,212054.5217092962
1678,421294.38998531224
1679,341896.6988082411
1680,321433.97465136426
1681,251400.03839963625
1682,278996.20343847596
1683,186178.8761926389
1684,174078.1396782146
1685,174890.14355172412
1686,177438.1659176606
1687,169216.39601475094
1688,186601.22837330907
1689,187416.39210042715
1690,179255.8549089055
1691,164387.60194724269
1692,252288.8833924742
1693,169134.61424922734
1694,177864.04719506475
1695,175166.9388198805
1696,263990.99577437225
1697,176172.6087755365
1698,356581.517750901
1699,344439.60643223085
1700,234231.07570571496
1701,255271.8479676455
1702,280498.05766193854
1703,277959.88971145055
1704,295782.577456092
1705,245751.16082756332
1706,432372.22571950115
1707,213053.85594416497
1708,219088.7684286778
1709,292307.2120148719
1710,243436.60355594335
1711,242754.06407621986
1712,286985.6060572691
1713,237168.05538148974
1714,214409.12283025394
1715,199321.24048965477
1716,190025.44214808347
1717,161037.49712883175
1718,127714.2636493424
1719,204807.85145462363
1720,248049.56379079036
1721,163784.8735894084
1722,124103.2457545105
1723,156185.52456510055
1724,223403.93715269436
1725,237327.46932997304
1726,194246.18747828694
1727,174374.8451179567
1728,182681.79021261327
1729,163785.53163007757
1730,178926.9506183586
1731,127966.19525068339
1732,121202.826522143
1733,111003.16042457792
1734,127478.17478980124
1735,127195.21964851503
1736,119761.21091730428
1737,294573.91845100105
1738,209440.29396001904
1739,326385.9496026552
1740,207067.88206926387
1741,179395.4209937626
1742,175868.0288883192
1743,178475.78197759768
1744,270365.36746383813
1745,226741.57490840807
1746,266649.23340709764
1747,214868.9595410349
1748,215875.93688217047
1749,151860.16344520534
1750,147321.3042118168
1751,238357.38683545942
1752,114733.66971033452
1753,166177.49180741262
1754,210162.0418795217
1755,159105.78386012698
1756,116234.36258035924
1757,113543.9335214103
1758,126941.97171704195
1759,151100.59297833842
1760,153246.90864542392
1761,148951.07639003822
1762,166755.8551437141
1763,167681.4072037974
1764,120597.37138518384
1765,175121.995608317
1766,164070.28526271586
1767,191118.3477562693
1768,133835.07491662155
1769,166450.1135602674
1770,135024.66186797037
1771,136759.67203042563
1772,141449.8693031008
1773,128245.13131811166
1774,154497.79795127816
1775,132030.98258528474
1776,125821.17195258512
1777,103664.64730830948
1778,121586.24648639323
1779,130378.38100752908
1780,176163.94556524247
1781,125440.91494718938
1782,92483.22033260089
1783,137550.1483216758
1784,91781.80495794791
1785,105362.1065216283
1786,117581.82584453553
1787,182216.24558300237
1788,57371.74401683832
1789,102296.7224074372
1790,70947.12816848382
1791,189958.44424743348
1792,154453.39711152762
1793,143451.13327112817
1794,137593.04075664727
1795,137125.43542619803
1796,131301.33115699736
1797,121940.31964532819
1798,128752.79536870499
1799,98110.84964063417
1800,141766.18997838767
1801,130103.66895758566
1802,147129.85616960342
1803,162870.5053724856
1804,137855.04947506194
1805,129904.19296422793
1806,121474.34411649697
1807,146174.5174771775
1808,127388.27608643955
1809,126371.40925248987
1810,147544.49473913695
1811,117073.3688841984
1812,105586.02052190386
1813,126679.46708007026
1814,90115.10203006884
1815,64807.67564916242
1816,97679.70835757571
1817,124292.41388905272
1818,137475.87592478775
1819,118175.50518877743
1820,70661.27188767886
1821,111528.71136415924
1822,164393.8745330657
1823,60232.38083125415
1824,128477.07287932403
1825,143367.92384088173
1826,112183.93461036161
1827,112485.05229669099
1828,138802.55960039084
1829,107517.13343853786
1830,153241.06834903764
1831,187999.33793780144
1832,143218.34678492666
1833,149267.04768479514
1834,140231.03014760796
1835,152716.275034244
1836,146434.13130682032
1837,80901.38790439854
1838,130487.36648845731
1839,85449.62137188493
1840,157627.43530052598
1841,142115.337602858
1842,102118.46793293265
1843,138274.85690769798
1844,146029.73116003865
1845,140799.1006216911
1846,145352.3325367975
1847,156930.02634662893
1848,63580.69686068027
1849,135497.4182623745
1850,128615.70347353186
1851,143566.64126898113
1852,128890.99099799081
1853,132443.05433553635
1854,153853.3876637035
1855,164012.01131608413
1856,210678.2460999774
1857,149374.8185519661
1858,162024.31742390798
1859,129626.8289729097
1860,152015.40464817156
1861,130360.77633948466
1862,316420.4640924895
1863,316420.4640924895
1864,316420.4640924895
1865,324297.0702639923
1866,342824.00576207147
1867,250963.99407333572
1868,277983.6877774732
1869,195181.10083396803
1870,215141.71673032385
1871,244634.35060655538
1872,170488.29706926006
1873,207840.56184776407
1874,136230.10924755363
1875,196026.04270911094
1876,198565.60046620198
1877,193231.13296687478
1878,212658.6023636336
1879,127918.351661539
1880,136536.15359751595
1881,229227.85514073263
1882,250479.6232113128
1883,201922.96014613676
1884,222846.18830927042
1885,241393.61642601952
1886,254100.1873089533
1887,193642.158365562
1888,257437.05472951592
1889,164241.04982606036
1890,126407.8425515859
1891,146563.5597973823
1892,111648.53530818927
1893,125935.02429917334
1894,125620.95229849278
1895,146305.32776861984
1896,119863.23851556848
1897,120613.75937179793
1898,94874.41239681155
1899,130256.61049025114
1900,124008.07444061172
1901,149391.87115969983
1902,128359.77067401713
1903,239521.92912147025
1904,131521.13740662945
1905,168584.663917847
1906,141130.62498276643
1907,176464.5091547743
1908,127659.78534673834
1909,136549.63771779652
1910,134432.87305098388
1911,208591.0783347051
1912,253251.34211917728
1913,144335.16736345916
1914,73224.19742691232
1915,304914.3450619435
1916,72993.85477663063
1917,256733.75939783466
1918,130674.6578322199
1919,159259.60626307578
1920,185162.64219381852
1921,376473.57865663193
1922,314143.3451803732
1923,216014.47581801866
1924,204183.772495056
1925,228546.85620818075
1926,378402.38380283496
1927,132594.01577849902
1928,146664.95147366927
1929,120812.05064958025
1930,146147.04291001157
1931,139182.20098938892
1932,141378.92525115088
1933,159470.4241083935
1934,181410.8197975382
1935,175988.70831021658
1936,181352.42733564382
1937,177234.82138009087
1938,164328.5228621616
1939,260083.37180173543
1940,197509.0904175445
1941,180511.84098454867
1942,179791.57393962648
1943,187912.28044187854
1944,310375.5479561786
1945,335600.8268647714
1946,156146.56642663036
1947,297917.74774678925
1948,159688.79168568994
1949,225822.68550972993
1950,175400.31164941145
1951,238490.89809555345
1952,224329.25451618794
1953,159337.59901545267
1954,222858.393459152
1955,131289.46637867848
1956,275936.7786026291
1957,168458.73562693357
1958,295214.001836234
1959,155800.01561732398
1960,115883.53503707048
1961,124192.2110551682
1962,93371.62206288798
1963,100962.19538998735
1964,118337.35097954569
1965,160812.05352492916
1966,143315.21035736185
1967,250510.38697448347
1968,371436.92052624293
1969,365285.5031048299
1970,424373.01616820705
1971,436650.2139178781
1972,347160.84937331243
1973,275548.3830596601
1974,302238.3390812186
1975,416314.48940267786
1976,248587.3645331361
1977,343180.1867086273
1978,378249.3622703783
1979,361772.3500679691
1980,194953.37880934373
1981,323045.0834624617
1982,219917.7024622232
1983,219917.7024622232
1984,176779.43975421845
1985,205037.28961875837
1986,215206.20763961028
1987,185994.5550836813
1988,178322.1088845923
1989,185943.3187554029
1990,222535.5965487814
1991,212054.5217092962
1992,209401.48969827534
1993,170675.1024360048
1994,239034.98796506185
1995,186018.81488952984
1996,251527.55605888646
1997,320168.0591101244
1998,339552.10954633326
1999,243400.29143765246
2000,305528.5928272663
2001,249905.3297568868
2002,215582.2892907283
2003,272651.90226149384
2004,266234.2314609724
2005,226743.55351402212
2006,239210.6993947089
2007,266188.70462790347
2008,190481.46473263294
2009,191551.0399456936
2010,185406.42842878445
2011,133350.13023392754
2012,176135.70328039947
2013,183257.92052888818
2014,184801.59441345694
2015,187160.8409696634
2016,192558.16315270792
2017,200446.40385591178
2018,127110.48053818454
2019,123739.57764089775
2020,119091.09828527925
2021,111754.78434130074
2022,169773.56453059244
2023,159895.37445614397
2024,232333.52719538103
2025,350905.361358506
2026,183510.1663700755
2027,155314.63058219763
2028,161433.9109212934
2029,176693.6869702849
2030,272702.1234443624
2031,215154.8868834541
2032,254582.7347044696
2033,258312.21552443667
2034,163054.7057920915
2035,210614.8135242559
2036,192301.80958608713
2037,191048.20836373323
2038,320579.82611932134
2039,195645.6258291763
2040,366586.3193902029
2041,249044.18740590036
2042,205494.80863603033
2043,170034.13974767478
2044,167989.72738006074
2045,192972.4976717271
2046,149336.75209377307
2047,153150.30984400772
2048,135640.2876529872
2049,144739.65077950104
2050,171625.1570944451
2051,125092.05705200773
2052,140547.98264610037
2053,139249.9877283263
2054,70942.80461104994
2055,155301.34196796542
2056,138199.07837452172
2057,118237.61083072181
2058,200096.48523227737
2059,137009.68266458937
2060,157122.96251756357
2061,165132.7266802288
2062,128436.11063566765
2063,105387.59934776036
2064,133743.83493102939
2065,112865.04980708477
2066,174546.47994277382
2067,150103.008220614
2068,150360.55665933978
2069,98761.51797348638
2070,111240.63859460692
2071,92315.42930683229
2072,143329.73490174906
2073,130443.60891559675
2074,177454.87040521772
2075,141902.49348347785
2076,117840.39958802323
2077,145371.34306140954
2078,129825.43434910238
2079,129608.41128524349
2080,121887.94865278342
2081,119522.98798249708
2082,135964.66109564106
2083,154743.0991784009
2084,108829.44839325643
2085,137712.0950653685
2086,142539.6102832903
2087,133565.89631843334
2088,123289.14850631607
2089,98181.89052316053
2090,132749.9602660246
2091,122730.08610719866
2092,147780.98536813885
2093,140404.27361803004
2094,121354.48918555392
2095,150901.7717386612
2096,98873.24138359702
2097,90863.28075897493
2098,146255.87021074045
2099,52203.6110786613
2100,136245.04712837623
2101,135818.60484714236
2102,147274.24711803586
2103,105892.60479089021
2104,148706.08814515677
2105,126663.5894502698
2106,83370.89163821662
2107,216779.72529812416
2108,124944.75161642616
2109,127514.16283503827
2110,121768.46466486619
2111,167406.05460413027
2112,140456.78422742928
2113,122115.99124654297
2114,113148.5446886813
2115,150519.34213411444
2116,120210.26488586991
2117,160295.07731979768
2118,121743.27916959682
2119,102370.05048540734
2120,109247.41679933564
2121,97065.0076181134
2122,75625.48170204044
2123,107330.8428759903
2124,213345.9185346282
2125,147827.49579673322
2126,171474.0388437818
2127,153905.56677847265
2128,132141.68256495617
2129,90994.32359479126
2130,145571.0823553004
2131,147439.7250658638
2132,121470.53581763999
2133,116476.17264319476
2134,115947.79639478978
2135,93018.82674997543
2136,92247.28728408103
2137,122649.3213497113
2138,140921.84641988308
2139,148866.10588377918
2140,132205.70142417937
2141,146294.39135482762
2142,137454.1570979197
2143,153502.56229200464
2144,117436.63151911127
2145,130756.45560502524
2146,151757.00337166
2147,155810.95220551253
2148,129179.62184449338
2149,130464.46833319165
2150,190854.01687366344
2151,116332.8138796863
2152,135822.58250363107
2153,143230.06183734664
2154,111737.37757956167
2155,124309.57376711404
2156,240271.39158867687
2157,215348.80478179792
2158,241136.7545885871
2159,234470.23036485576
2160,166093.09468746767
2161,261908.6807854124
2162,432349.090231245
2163,348328.1243557787
2164,245642.47719347285
2165,176641.40658424114
2166,143542.5226529597
2167,198676.27201473506
2168,201053.00085786782
2169,190339.8410601311
2170,220658.3012502602
2171,153454.11794320465
2172,146225.44767004866
2173,174050.46213087084
2174,245251.29298598634
2175,308689.7221093122
2176,275399.0543588171
2177,265688.76896313543
2178,215652.99355628042
2179,144961.7364956133
2180,219340.92329714095
2181,193496.4111589544
2182,220349.8272432136
2183,203116.84114624726
2184,139192.6667032533
2185,141705.26976615915
2186,146132.2837219454
2187,144648.6624529429
2188,156405.05150486645
2189,207658.52482924776
2190,95059.33775470147
2191,95059.33775470147
2192,93135.72697306474
2193,96523.40376162376
2194,103935.4924506695
2195,106463.12861161114
2196,123754.5148939605
2197,104513.1172448724
2198,150453.29357393223
2199,159030.2403232032
2200,110538.93035578281
2201,124179.2429304863
2202,167843.2559928079
2203,167061.21265240316
2204,165447.79957866916
2205,118859.9102595503
2206,122001.636500253
2207,205778.50647264667
2208,238226.85323296825
2209,159223.80079305498
2210,127759.90450992792
2211,111032.0206155227
2212,118645.33220198374
2213,100141.42642514735
2214,144136.34205845135
2215,110479.78219735534
2216,147123.94068364464
2217,75050.4606148588
2218,105607.52791440624
2219,79941.6969435164
2220,64412.02807083247
2221,295783.0157321418
2222,226839.50080499865
2223,272935.04254928784
2224,231754.4660198885
2225,162054.14597547604
2226,181901.0576394685
2227,205776.65740397852
2228,244631.52803585483
2229,227260.81435617045
2230,163453.98703660423
2231,208191.95196165124
2232,184554.26289467618
2233,172248.04486911453
2234,220504.9205816039
2235,193071.4032845314
2236,274133.91239091643
2237,333615.936773672
2238,199002.85546488498
2239,127675.52445729508
2240,169181.04187297015
2241,126187.61825161525
2242,141652.10326969266
2243,135242.02691400456
2244,94945.36484022986
2245,88630.301919862
2246,140886.21167000444
2247,104378.88238523019
2248,123216.8064323266
2249,124619.8407171148
2250,136487.68886895667
2251,124924.33320472341
2252,178668.94214155345
2253,164032.77440583037
2254,181632.29526642553
2255,182223.76342389433
2256,179555.6999808078
2257,208782.25832542742
2258,175922.56107917588
2259,179442.49961270104
2260,147525.44280592212
2261,180435.8216439869
2262,202231.93606832332
2263,317380.8250877707
2264,435532.03736855404
2265,167045.4623371796
2266,268144.7124804298
2267,322169.84528742
2268,387134.89797398896
2269,169775.2262915602
2270,175847.0678539278
2271,211528.48097918511
2272,195304.01994674688
2273,163921.85254121936
2274,169619.79795435397
2275,157336.59760610436
2276,164065.49218097926
2277,173161.31959724778
2278,165225.3995337504
2279,127831.01497166857
2280,114444.55672420375
2281,176631.7396217922
2282,174279.8093384151
2283,94805.70698818509
2284,118054.03498696096
2285,138537.04817767296
2286,124126.2469051347
2287,324297.0964488401
2288,275582.8991281393
2289,380444.3382844954
2290,414404.6103410404
2291,318043.1251170361
2292,392032.1076824688
2293,438505.02997670806
2294,416069.2496933862
2295,431817.0589560974
2296,298077.5538892252
2297,288618.5523385088
2298,326700.555643129
2299,427082.0245254079
2300,315857.0094119445
2301,257087.13784649683
2302,229294.59094726972
2303,268000.5071960782
2304,261358.29293561642
2305,180367.23427980847
2306,180367.23427980847
2307,185057.08472803078
2308,238554.73775639012
2309,266614.3153929839
2310,226177.45975213457
2311,186178.8761926389
2312,183854.41077201525
2313,175050.18921036745
2314,173467.0729516316
2315,175230.50870534373
2316,181345.708254208
2317,172924.09149191005
2318,176139.6105714321
2319,176765.03853183892
2320,182372.09121596225
2321,246027.5513440001
2322,171464.19394782343
2323,161407.60960298593
2324,168870.25460685886
2325,219059.13272658802
2326,167688.10145418713
2327,214554.77469127424
2328,221702.698399159
2329,183165.2410303164
2330,179694.23552081603
2331,359225.69927938934
2332,434276.7577863183
2333,323254.0524856614
2334,275025.28352086537
2335,247088.36242142654
2336,318427.62366144324
2337,203052.56992298528
2338,248576.97303061592
2339,243424.2237685553
2340,373891.15649358364
2341,214922.94315232805
2342,242137.42200527556
2343,214973.00504787156
2344,244443.2304537025
2345,261589.86122420742
2346,224264.28938117393
2347,196909.93716399826
2348,226005.81224733155
2349,170541.1544986916
2350,259863.7988422892
2351,252166.41015339133
2352,266480.71519326954
2353,234123.19624229116
2354,127126.37744228341
2355,132991.08632421194
2356,150865.06224655145
2357,213976.74609689915
2358,198351.88058260366
2359,123142.27382248426
2360,125810.88995846844
2361,139456.50321847526
2362,273757.0978590795
2363,140001.71382509335
2364,147632.40783268292
2365,210725.7086886137
2366,179264.69656441952
2367,248313.48462208034
2368,197177.92468921674
2369,242473.99227950964
2370,176659.6558390138
2371,176597.29488725204
2372,191739.10598132305
2373,246148.50015314214
2374,287353.71338059293
2375,244186.68943334214
2376,245960.94598300557
2377,281028.24574752984
2378,151017.41063928365
2379,180736.78048520477
2380,146937.163989864
2381,154841.93821146138
2382,198416.6014152311
2383,208516.14121833176
2384,226613.07520156936
2385,148477.23680671913
2386,139220.92955810615
2387,141374.72053814976
2388,116450.80553215159
2389,133484.61897164662
2390,141839.77011082802
2391,129318.28908850886
2392,118985.5741149888
2393,160548.67014632683
2394,141002.34069462388
2395,201679.47305371924
2396,148541.9695801272
2397,189658.0573837288
2398,117763.12503152239
2399,66677.59720405033
2400,57366.313683014094
2401,121415.92005607553
2402,133180.7585600878
2403,143189.85184369504
2404,147497.30883288465
2405,152129.03728301614
2406,130158.75746051638
2407,127275.35270418454
2408,138424.24685118045
2409,137580.06079499202
2410,167329.54945942631
2411,119683.10001764506
2412,140242.02922804203
2413,127524.74657111755
2414,139931.04412705288
2415,145411.9729761084
2416,109339.90826918017
2417,123314.02882000116
2418,124350.64928174637
2419,127712.26072900518
2420,117908.88863382547
2421,137257.48668608474
2422,107379.04459667976
2423,115005.12359075656
2424,142428.1889916806
2425,214449.54351552756
2426,116439.46082594046
2427,123215.50593958843
2428,165434.10758504074
2429,112938.86238923555
2430,125662.61981009365
2431,122068.71125702142
2432,133130.0349885663
2433,128206.4525237674
2434,143133.6987452122
2435,144030.88969819658
2436,121540.28130265657
2437,112948.232654176
2438,121943.8863206371
2439,123095.85921911174
2440,123768.9619618297
2441,104109.59530406228
2442,105225.52086439202
2443,107755.17070791048
2444,124561.75955731189
2445,101886.72792004838
2446,113950.09443612801
2447,201435.41374978173
2448,148048.98595077876
2449,105736.76931071836
2450,159797.86063602992
2451,126687.07299783344
2452,209165.64645226236
2453,116912.54946323013
2454,130992.54540268124
2455,112373.59556207542
2456,115544.35519412663
2457,118389.96655724641
2458,98854.80865914222
2459,107096.84576127851
2460,141040.5959115656
2461,122406.90659483182
2462,130510.31163049806
2463,116191.29843620896
2464,182450.14043911625
2465,130545.56259211172
2466,121474.33474023514
2467,143821.41656220565
2468,109354.02560276669
2469,108316.37016507654
2470,189281.83285051014
2471,201459.04948973574
2472,166172.94484636362
2473,112920.89955001259
2474,109011.1183623097
2475,227398.4804938423
2476,118776.07602282951
2477,128862.69704795734
2478,167581.2852303332
2479,123499.64370303767
2480,142538.7231752787
2481,130316.65965038423
2482,128927.06660205184
2483,120416.2258081799
2484,128281.16453083097
2485,122693.24768498474
2486,151248.05890864794
2487,195710.76681518962
2488,136013.58132464765
2489,155515.84492359517
2490,143067.00882068012
2491,102702.58053019799
2492,187116.58912889851
2493,146549.16596289928
2494,153219.42416085163
2495,115540.6946986734
2496,213761.07556246163
2497,143884.849470048
2498,110626.7220293313
2499,118198.04665414561
2500,131437.04122475433
2501,129790.09392709172
2502,138896.41160589768
2503,110376.94871861958
2504,187604.17998343235
2505,221757.41260225364
2506,271603.66712913226
2507,373459.1564733643
2508,271603.66712913226
2509,219578.7358866216
2510,237513.56389941345
2511,187053.13548670046
2512,216638.8736857755
2513,218621.50091484073
2514,246833.9309876445
2515,146671.15322019087
2516,161232.48062841548
2517,134391.66208711852
2518,138716.8874301265
2519,221632.94278867837
2520,205016.58020045506
2521,193964.02689591976
2522,213222.61017246885
2523,132687.40186057225
2524,136830.44669383424
2525,144142.28449287324
2526,143337.68915113946
2527,125866.65452694408
2528,128099.47556608154
2529,130056.67502341242
2530,122648.31555558521
2531,222239.38500954252
2532,227478.8809546477
2533,201681.91734580463
2534,246402.69499149744
2535,293094.0024021605
2536,232565.00506532422
2537,199872.4547072346
2538,188568.98960602572
2539,183264.3466010892
2540,178081.0746149187
2541,182742.6298130129
2542,167637.3607888439
2543,124119.41612840307
2544,128778.64267357391
2545,123402.88235188618
2546,149672.88422103866
2547,141621.6399305744
2548,157749.78819211482
2549,157020.87597209372
2550,634621.9792928218
2551,146597.26735939985
2552,129824.1921941952
2553,95059.33775470147
2554,109107.94101646593
2555,103124.01575783927
2556,97543.21970889898
2557,113625.63528144768
2558,155634.28163214488
2559,123609.1022204656
2560,122457.10250668856
2561,118020.03676851749
2562,120791.37295985915
2563,133071.85948573536
2564,163060.3834965556
2565,122643.4970856275
2566,138180.65744095496
2567,123442.43818343291
2568,172620.217591314
2569,174121.86169556342
2570,126829.61931009508
2571,191684.48169678074
2572,166063.6263477951
2573,201973.95398408163
2574,310868.51737800596
2575,124904.89559405469
2576,138014.65894730305
2577,150281.3387575966
2578,94700.99730684563
2579,64790.93522700803
2580,142477.86059279388
2581,126705.71077771731
2582,107269.40188235772
2583,253715.85367355534
2584,162867.17904185673
2585,171569.2997018674
2586,186125.09349836523
2587,199944.84416946085
2588,133173.02602103705
2589,145392.4544002845
2590,209544.33519138955
2591,221310.79715967766
2592,229115.4918110171
2593,247105.81854690678
2594,178708.589563784
2595,202474.45489808635
2596,322766.6460494148
2597,196366.33467195634
2598,271718.1203896082
2599,319068.4898411518
2600,152422.94446491622
2601,141579.9417288078
2602,84690.10594421634
2603,88356.99979845087
2604,82766.42757722209
2605,86689.12190313777
2606,141179.78778021567
2607,163051.88500821128
2608,191732.7904390418
2609,159521.0066451302
2610,104219.45429380407
2611,148995.5927524314
2612,152988.8430872599
2613,123216.8064323266
2614,123531.33566982513
2615,142753.58707955378
2616,128043.31102610167
2617,153815.85500538588
2618,156861.39235273545
2619,223243.6578111499
2620,177817.95674028597
2621,181438.69622220285
2622,194597.43295986598
2623,245241.1818418175
2624,283576.09017433354
2625,318770.30500283395
2626,167014.6509847667
2627,180760.82744718934
2628,409495.1899925575
2629,460103.7838085831
2630,340563.65777473955
2631,450514.4770919131
2632,393213.938516481
2633,287332.89209572895
2634,351368.78571399715
2635,148264.82423155042
2636,186756.24232537704
2637,150780.52239513546
2638,260589.78194111164
2639,186947.60243249757
2640,148120.41942582693
2641,116838.19198849447
2642,184120.59851529586
2643,120954.40669970863
2644,132273.38895869267
2645,96568.67009198575
2646,96857.98646726646
2647,95255.32545666212
2648,141631.9380944145
2649,149508.413074438
2650,140128.4613314047
2651,160430.2516917318
2652,420821.2425247004
2653,258798.41959473802
2654,267452.61651645805
2655,344062.78414338036
2656,323473.0181025747
2657,291636.11954684695
2658,268960.92830031615
2659,309733.8004810683
2660,332943.19905381015
2661,327572.8622291452
2662,336870.3969491827
2663,270242.7342912936
2664,265851.7552349366
2665,308156.0646064275
2666,279712.8824527953
2667,172212.05487749603
2668,179996.67952760134
2669,177823.65698036045
2670,285353.71812629857
2671,179996.67952760134
2672,192539.99285233047
2673,204815.15469495062
2674,201652.11295791663
2675,164107.2844666002
2676,187600.98263519135
2677,194297.9524897335
2678,273312.86075867835
2679,277780.72224603104
2680,282375.48798539693
2681,414145.13323288946
2682,343095.61661139363
2683,519007.8845720197
2684,309084.65640277043
2685,359228.6340412259
2686,259784.43476290125
2687,257962.71203214984
2688,237468.8628629951
2689,211029.02886678974
2690,449724.4189820889
2691,193468.51804235537
2692,114579.05100333341
2693,193957.93701850777
2694,115496.68798753674
2695,187915.07740727803
2696,186334.36530615445
2697,204297.53051003334
2698,189912.62484703836
2699,173483.0935102122
2700,169390.98092813313
2701,158436.65369438488
2702,133241.05736887356
2703,164001.0108729735
2704,148872.4547473576
2705,126487.94591409367
2706,122240.06971945145
2707,126006.12428201677
2708,128921.12700534062
2709,105634.83425548467
2710,122575.79547385001
2711,253670.51807350782
2712,369152.0236326958
2713,165999.85337600642
2714,150648.7200284568
2715,176090.31450041893
2716,149160.47029985412
2717,185635.0224316981
2718,251755.67220779794
2719,151822.9736105911
2720,162021.36501429186
2721,141741.64100857291
2722,163285.32203486
2723,142408.81549922723
2724,123338.36643588939
2725,134425.0777764843
2726,143311.24406464878
2727,155731.09743931275
2728,167786.02812304714
2729,151497.90805880964
2730,142299.6776351767
2731,103671.47997648228
2732,110149.24018299166
2733,164688.3410350353
2734,144063.3759754143
